0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187
1.0,0.7181817889213562,0.3333333432674408,0.046969696879386895,0.0,0.12878787517547607,0.14696969091892242,0.1151515170931816,0.11212120950222015,0.11060605943202972,0.11060605943202972,0.10303030163049696,0.09848485141992569,0.1151515170931816,0.11060605943202972,0.11363636702299118,0.1303030252456665,0.1515151560306549,0.17272727191448212,0.18484848737716675,0.21212121844291687,0.25,0.2787878811359405,0.3136363625526428,0.34696969389915466,0.3803030252456665,0.41060605645179754,0.42575758695602417,0.4424242377281189,0.4575757682323456,0.45151513814926153,0.439393937587738,0.42272728681564326,0.4090909063816071,0.3772727251052856,0.34090909361839294,0.33030304312705994,0.3060606122016907,0.27727273106575007,0.26818183064460754,0.2515151500701904,0.2590909004211426,0.24696969985961917,0.23787878453731537,0.25606060028076166,0.2863636314868927,0.310606062412262,0.32121211290359497,0.3348484933376312,0.3272727131843567,0.26818183064460754,0.21666666865348813,0.21060605347156525,0.21363636851310727,0.2090909034013748,0.21363636851310727,0.21515151858329767,0.219696968793869,0.2090909034013748,0.20151515305042264,0.20000000298023224,0.30909091234207153,0.6242424249649048,0.9727272987365722,0.8833333253860474,0.5272727012634277,0.1863636374473572,0.010606060735881329,0.08484848588705063,0.15909090638160703,0.134848490357399,0.11666666716337204,0.11363636702299118,0.11818181723356246,0.10303030163049696,0.09242424368858336,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5514705777168274,0.4375,0.033088237047195435,0.0,0.11029411852359772,0.08455882221460342,0.09191176295280457,0.09558823704719543,0.11029411852359772,0.09926470369100569,0.11764705926179884,0.10661764442920683,0.11029411852359772,0.10661764442920683,0.1360294073820114,0.12132352590560912,0.13970588147640228,0.12132352590560912,0.15441176295280457,0.1323529481887817,0.15441176295280457,0.1360294073820114,0.15441176295280457,0.13970588147640228,0.16911764442920685,0.15073528885841367,0.16911764442920685,0.14338235557079315,0.15808823704719543,0.1360294073820114,0.13970588147640228,0.12132352590560912,0.1360294073820114,0.09926470369100569,0.125,0.09558823704719543,0.125,0.10661764442920683,0.125,0.10661764442920683,0.1360294073820114,0.11397058516740798,0.13970588147640228,0.11764705926179884,0.15073528885841367,0.1323529481887817,0.16911764442920685,0.14338235557079315,0.17279411852359772,0.1617647111415863,0.19117647409439087,0.17279411852359772,0.20220588147640228,0.1875,0.21691176295280457,0.19117647409439087,0.22426471114158633,0.209558829665184,0.23161764442920685,0.209558829665184,0.23161764442920685,0.22426471114158633,0.2352941185235977,0.22426471114158633,0.24632352590560916,0.23161764442920685,0.25367647409439087,0.25,0.25367647409439087,0.24632352590560916,0.2610294222831726,0.24632352590560916,0.2720588147640228,0.25367647409439087,0.30147057771682734,0.29779410362243647,0.3235294222831726,0.36029410362243647,0.4632352888584137,0.455882340669632,0.4522058963775634,0.4007352888584137,0.393382340669632,0.29411765933036804,0.2757352888584137,0.23897059261798856,0.2610294222831726,0.227941170334816,0.2647058963775635,0.24264705181121823,0.2647058963775635,0.25,0.27941176295280457,0.6470588445663452,1.0,0.591911792755127,0.24264705181121823,0.24632352590560916,0.2720588147640228,0.24264705181121823,0.2610294222831726,0.25,0.2610294222831726,0.25,0.2757352888584137,0.24264705181121823,0.2610294222831726,0.24264705181121823,0.2720588147640228,0.2610294222831726,0.2867647111415863,0.25735294818878174,0.2867647111415863,0.25735294818878174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.8683273792266845,0.3772242069244385,0.11743772029876708,0.17971530556678772,0.1957295387983322,0.22419929504394528,0.20996440947055817,0.20996440947055817,0.2117437720298767,0.22419929504394528,0.20996440947055817,0.2224199324846268,0.2313167303800583,0.22597864270210263,0.2313167303800583,0.24199287593364716,0.2384341657161713,0.24911032617092127,0.24199287593364716,0.27046263217926025,0.2526690363883972,0.2793594300746918,0.27402135729789734,0.3007117509841919,0.30249109864234924,0.3220640420913696,0.3451957404613495,0.36832740902900696,0.3807829320430756,0.4163700938224792,0.450177937746048,0.4750889539718628,0.4911032021045685,0.5266903638839722,0.5249110460281372,0.5409252643585205,0.5249110460281372,0.5302491188049316,0.48754447698593134,0.4804270565509796,0.44128113985061646,0.42170819640159607,0.38967972993850714,0.37366548180580134,0.33807829022407526,0.33451956510543823,0.3202846944332123,0.30249109864234924,0.29537367820739746,0.29537367820739746,0.28647688031196594,0.2918149530887604,0.27402135729789734,0.2918149530887604,0.29003557562828064,0.304270476102829,0.30249109864234924,0.3131672739982605,0.3131672739982605,0.33807829022407526,0.32918149232864374,0.35943061113357544,0.38256227970123285,0.3843416273593903,0.4448398649692536,0.6174377202987671,0.779359459877014,0.7829181551933287,0.6209964156150818,0.2081850469112396,0.0,0.049822062253952026,0.017793593928217888,0.028469750657677647,0.05160142481327057,0.10854092240333556,0.13167259097099304,0.18861210346221924,0.20106761157512665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9519650936126709,1.0,0.5589519739151001,0.09388646483421324,0.013100436888635159,0.07205240428447723,0.07423580437898637,0.06331877410411835,0.06331877410411835,0.06113537028431892,0.0589519664645195,0.05240174755454064,0.04803493618965149,0.05240174755454064,0.05240174755454064,0.04148471727967262,0.03493449836969376,0.043668121099472046,0.039301309734582894,0.017467249184846878,0.024017468094825745,0.02620087377727032,0.019650654867291447,0.00436681229621172,0.0,0.010917030274868011,0.010917030274868011,0.008733624592423439,0.01528384257107973,0.03711790218949318,0.05021834000945091,0.06331877410411835,0.09170305728912352,0.12008733302354813,0.13537117838859558,0.13537117838859558,0.14192140102386475,0.15283842384815216,0.14847160875797272,0.14192140102386475,0.14192140102386475,0.14847160875797272,0.1462882161140442,0.1375545859336853,0.13537117838859558,0.14410480856895447,0.13973799347877502,0.1310043632984161,0.1310043632984161,0.1375545859336853,0.13318777084350583,0.12663754820823667,0.12227074056863783,0.1310043632984161,0.1288209557533264,0.12227074056863783,0.1288209557533264,0.13973799347877502,0.15065501630306244,0.15283842384815216,0.16375546157360077,0.18122270703315732,0.20087336003780365,0.20305676758289337,0.2096069902181625,0.21615719795227048,0.19432313740253448,0.17467248439788818,0.16157205402851105,0.15502183139324188,0.1375545859336853,0.13318777084350583,0.14410480856895447,0.15065501630306244,0.15283842384815216,0.14847160875797272,0.15283842384815216,0.17248907685279846,0.2052401751279831,0.2772925794124603,0.4126637578010559,0.6288209557533264,0.8209607005119324,0.9628821015357971,0.9061135649681091,0.3689956367015839,0.02838427945971489,0.06331877410411835,0.10262008756399155,0.106986902654171,0.10262008756399155,0.09606987237930298,0.09388646483421324,0.09825327247381209,0.09825327247381209,0.08733624219894409,0.08733624219894409,0.08078602701425552,0.08733624219894409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7279999852180482,0.15199999511241913,0.019999999552965164,0.0560000017285347,0.08399999886751176,0.06800000369548798,0.14000000059604645,0.164000004529953,0.12800000607967377,0.14000000059604645,0.20399999618530276,0.2240000069141388,0.24799999594688413,0.2680000066757202,0.2840000092983246,0.2879999876022339,0.2759999930858612,0.2759999930858612,0.2840000092983246,0.2720000147819519,0.2720000147819519,0.30799999833106995,0.30399999022483826,0.3000000119209289,0.30399999022483826,0.328000009059906,0.328000009059906,0.3400000035762787,0.35600000619888306,0.3959999978542328,0.4199999868869781,0.4199999868869781,0.4480000138282776,0.4839999973773956,0.5080000162124634,0.4839999973773956,0.479999989271164,0.5120000243186951,0.5080000162124634,0.4600000083446503,0.4239999949932098,0.4079999923706055,0.36000001430511475,0.3440000116825104,0.3240000009536743,0.30399999022483826,0.30399999022483826,0.2800000011920929,0.2879999876022339,0.328000009059906,0.30399999022483826,0.2759999930858612,0.2879999876022339,0.31600001454353327,0.30399999022483826,0.2840000092983246,0.2840000092983246,0.328000009059906,0.31600001454353327,0.3000000119209289,0.31600001454353327,0.30799999833106995,0.29600000381469727,0.2800000011920929,0.2840000092983246,0.2879999876022339,0.31200000643730164,0.29600000381469727,0.2800000011920929,0.2919999957084656,0.2759999930858612,0.2680000066757202,0.25999999046325684,0.2680000066757202,0.2840000092983246,0.2800000011920929,0.2840000092983246,0.2800000011920929,0.2720000147819519,0.24799999594688413,0.25999999046325684,0.2759999930858612,0.2800000011920929,0.2800000011920929,0.2759999930858612,0.2759999930858612,0.26399999856948847,0.24400000274181363,0.25200000405311584,0.24799999594688413,0.25200000405311584,0.25600001215934753,0.25999999046325684,0.2680000066757202,0.2800000011920929,0.24799999594688413,0.23600000143051147,0.25999999046325684,0.2720000147819519,0.24400000274181363,0.239999994635582,0.2720000147819519,0.2759999930858612,0.25999999046325684,0.25999999046325684,0.2840000092983246,0.2759999930858612,0.25999999046325684,0.2680000066757202,0.2800000011920929,0.26399999856948847,0.239999994635582,0.239999994635582,0.29600000381469727,0.2840000092983246,0.24400000274181363,0.24799999594688413,0.2680000066757202,0.26399999856948847,0.2919999957084656,0.31600001454353327,0.3240000009536743,0.30399999022483826,0.3199999928474426,0.3440000116825104,0.3400000035762787,0.30399999022483826,0.2759999930858612,0.3000000119209289,0.3319999873638153,0.30799999833106995,0.25200000405311584,0.2160000056028366,0.24400000274181363,0.2680000066757202,0.25600001215934753,0.23600000143051147,0.2720000147819519,0.25999999046325684,0.239999994635582,0.24400000274181363,0.25999999046325684,0.2720000147819519,0.25999999046325684,0.2879999876022339,0.3400000035762787,0.46799999475479126,0.7839999794960022,0.9639999866485597,0.5600000023841858,0.06800000369548798,0.0,0.07199999690055847,0.09200000017881392,0.09200000017881392,0.1599999964237213,0.14800000190734863,0.14000000059604645,0.1599999964237213,0.20000000298023224,0.2800000011920929,0.30399999022483826,0.30399999022483826,0.2800000011920929,0.2759999930858612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9940119981765747,0.5179640650749208,0.3922155797481537,0.2125748544931412,0.12275449186563492,0.04191616922616959,0.02994011901319027,0.014970059506595135,0.01796407252550125,0.008982036262750626,0.01796407252550125,0.0,0.020958084613084797,0.011976048350334167,0.020958084613084797,0.0,0.020958084613084797,0.005988024175167084,0.005988024175167084,0.005988024175167084,0.008982036262750626,0.005988024175167084,0.011976048350334167,0.01796407252550125,0.02994011901319027,0.020958084613084797,0.04191616922616959,0.04191616922616959,0.06586826592683792,0.06886227428913116,0.10179640352725983,0.10778442770242692,0.13173653185367584,0.14071856439113617,0.17664670944213867,0.1796407252550125,0.200598806142807,0.18862275779247284,0.20359280705451965,0.19161677360534668,0.17664670944213867,0.14670658111572263,0.1347305327653885,0.0928143709897995,0.08083832263946533,0.053892213851213455,0.05988023802638054,0.03892215713858605,0.05089820176362991,0.03293413296341896,0.0359281450510025,0.02395209670066833,0.03892215713858605,0.020958084613084797,0.04191616922616959,0.02994011901319027,0.03892215713858605,0.03293413296341896,0.03892215713858605,0.02994011901319027,0.05089820176362991,0.03293413296341896,0.05089820176362991,0.0359281450510025,0.04491018131375313,0.03892215713858605,0.05089820176362991,0.03293413296341896,0.04191616922616959,0.03892215713858605,0.04790419340133666,0.0359281450510025,0.04790419340133666,0.03293413296341896,0.04790419340133666,0.03892215713858605,0.04191616922616959,0.03892215713858605,0.053892213851213455,0.0359281450510025,0.053892213851213455,0.04191616922616959,0.053892213851213455,0.04491018131375313,0.053892213851213455,0.04491018131375313,0.053892213851213455,0.05089820176362991,0.06287425011396408,0.056886225938797,0.06886227428913116,0.053892213851213455,0.06586826592683792,0.04790419340133666,0.06886227428913116,0.056886225938797,0.07485029846429823,0.06586826592683792,0.08383233845233917,0.0778443142771721,0.10179640352725983,0.0928143709897995,0.10479041934013365,0.12574850022792816,0.170658677816391,0.13173653185367584,0.14071856439113617,0.12574850022792816,0.13173653185367584,0.09580838680267333,0.08982036262750626,0.06586826592683792,0.07485029846429823,0.06886227428913116,0.071856290102005,0.06886227428913116,0.07485029846429823,0.06287425011396408,0.06287425011396408,0.011976048350334167,0.18862275779247284,0.7095808386802673,1.0,0.5479041934013367,0.398203581571579,0.227544903755188,0.14371258020401,0.06586826592683792,0.06586826592683792,0.05089820176362991,0.05988023802638054,0.053892213851213455,0.053892213851213455,0.04191616922616959,0.05089820176362991,0.04491018131375313,0.056886225938797,0.04491018131375313,0.05988023802638054,0.04191616922616959,0.06586826592683792,0.04790419340133666,0.05089820176362991,0.04790419340133666,0.06287425011396408,0.05089820176362991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.8065934181213379,0.07252747565507887,0.032967034727334976,0.1318681389093399,0.13406594097614288,0.1230769231915474,0.12527473270893097,0.10989011079072952,0.11428571492433548,0.10329670459032057,0.10769230872392654,0.10329670459032057,0.11428571492433548,0.10329670459032057,0.11648351699113844,0.10989011079072952,0.11868131905794144,0.1230769231915474,0.13406594097614288,0.13846154510974884,0.15604396164417267,0.15824176371097565,0.1824175864458084,0.20439560711383817,0.226373627781868,0.2439560443162918,0.27912089228630066,0.29010990262031555,0.3164835274219513,0.32087913155555725,0.34065935015678406,0.34505495429039,0.34505495429039,0.32307693362236023,0.3032967150211334,0.2571428716182709,0.24175824224948883,0.2065934091806412,0.19340659677982328,0.17142857611179352,0.17142857611179352,0.1626373678445816,0.16703297197818756,0.16043956577777863,0.16483516991138458,0.15604396164417267,0.17142857611179352,0.16043956577777863,0.17362637817859647,0.16703297197818756,0.1824175864458084,0.17362637817859647,0.18461538851261136,0.17802198231220245,0.18901099264621732,0.17802198231220245,0.18901099264621732,0.17362637817859647,0.18021978437900543,0.17582418024539948,0.17802198231220245,0.16703297197818756,0.16703297197818756,0.1538461595773697,0.16043956577777863,0.1428571492433548,0.1538461595773697,0.13846154510974884,0.14945055544376373,0.13626374304294586,0.1428571492433548,0.13846154510974884,0.1428571492433548,0.13626374304294586,0.14505495131015775,0.13846154510974884,0.14945055544376373,0.1538461595773697,0.17802198231220245,0.17142857611179352,0.18461538851261136,0.18021978437900543,0.1824175864458084,0.16043956577777863,0.1626373678445816,0.16703297197818756,0.1626373678445816,0.1406593471765518,0.13406594097614288,0.1208791211247444,0.11428571492433548,0.11648351699113844,0.11868131905794144,0.1208791211247444,0.1208791211247444,0.10989011079072952,0.06813187152147293,0.10989011079072952,0.4131868183612824,0.8593406677246093,0.9736263751983641,0.3164835274219513,0.0,0.07472527772188185,0.13846154510974884,0.1208791211247444,0.12747253477573395,0.10549450665712357,0.1120879128575325,0.1010989025235176,0.1120879128575325,0.1010989025235176,0.10989011079072952,0.10549450665712357,0.1120879128575325,0.1120879128575325,0.1208791211247444,0.11868131905794144,0.12747253477573395,0.13406594097614288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05095541477203369,0.11783439666032793,0.26433122158050537,0.3662420511245728,0.4458598792552948,0.5222929716110228,0.6019108295440674,0.6783439517021179,0.6974522471427916,0.7101910710334778,0.7197452187538146,0.7197452187538146,0.7420381903648376,0.7515923380851746,0.7452229261398315,0.7547770738601683,0.799363076686859,0.808917224407196,0.8248407840728759,0.8535031676292419,0.8853503465652467,0.9076433181762696,0.8853503465652467,0.8694267272949218,0.9235668778419495,0.9394904375076293,0.9617834687232972,0.9458598494529725,0.9458598494529725,0.9777070283889769,0.993630588054657,0.9777070283889769,1.0,0.9904458522796631,0.9904458522796631,0.9777070283889769,0.9522293210029602,0.9458598494529725,0.9490445852279664,0.9267516136169432,0.9108280539512633,0.8726114630699157,0.8757961988449096,0.8598726391792297,0.8566879034042358,0.8471337556838989,0.8375796079635619,0.7898089289665222,0.7834395170211792,0.805732488632202,0.8025477528572081,0.7038216590881348,0.7261146306991577,0.7006369233131409,0.7038216590881348,0.6878980994224548,0.6719745397567749,0.675159215927124,0.662420392036438,0.662420392036438,0.675159215927124,0.675159215927124,0.675159215927124,0.6496815085411072,0.6496815085411072,0.656050980091095,0.668789803981781,0.6273885369300841,0.6210191249847412,0.6337579488754272,0.6273885369300841,0.6146496534347534,0.6273885369300841,0.6242038011550903,0.6050955653190613,0.5987260937690735,0.6082802414894104,0.6050955653190613,0.6050955653190613,0.6178343892097473,0.6114649772644042,0.6114649772644042,0.6273885369300841,0.5859872698783875,0.5605095624923706,0.5477706789970398,0.4968152940273285,0.34713375568389887,0.19745223224163053,0.0,0.019108280539512634,0.1082802563905716,0.2165605127811432,0.35031846165657043,0.43630573153495783,0.506369411945343,0.5636942386627197,0.6019108295440674,0.6337579488754272,0.6210191249847412,0.6401273608207704,0.6401273608207704,0.662420392036438,0.6433120965957642,0.668789803981781,0.6815286874771118,0.7006369233131409,0.7133758068084717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9598308801651002,0.957716703414917,0.4249471426010132,0.002114164875820279,0.014799154363572596,0.08456659317016602,0.08245243132114409,0.05919661745429039,0.06765327602624893,0.06765327602624893,0.06342494487762451,0.05073995888233185,0.05708245187997817,0.05919661745429039,0.046511627733707435,0.038054969161748886,0.038054969161748886,0.040169134736061096,0.03171247243881225,0.019027484580874443,0.016913319006562233,0.016913319006562233,0.012684989720582962,0.0,0.002114164875820279,0.002114164875820279,0.0,0.006342494860291481,0.023255813866853717,0.04228329658508301,0.05496828630566597,0.06553911417722702,0.09513741731643677,0.12473572790622713,0.13530655205249786,0.13742071390151975,0.14799153804779053,0.1458773761987686,0.13742071390151975,0.13530655205249786,0.13953489065170288,0.1416490525007248,0.13107822835445404,0.12473572790622713,0.12684988975524902,0.12684988975524902,0.11627907305955885,0.10570824891328812,0.11416490375995636,0.11416490375995636,0.10782241076231001,0.09936574846506119,0.10570824891328812,0.11205074191093443,0.1035940796136856,0.10993657261133193,0.12473572790622713,0.13530655205249786,0.1416490525007248,0.1416490525007248,0.15644820034503937,0.1712473630905151,0.1839323490858078,0.1839323490858078,0.1881606727838516,0.1881606727838516,0.17336152493953705,0.15221987664699554,0.1458773761987686,0.13107822835445404,0.12050739675760268,0.11839323490858078,0.12473572790622713,0.13530655205249786,0.13319239020347595,0.1458773761987686,0.1818181872367859,0.2642706036567688,0.41226214170455927,0.6257928013801575,0.8435518145561217,1.0,0.917547583580017,0.41014799475669855,0.05285412445664406,0.046511627733707435,0.07822410017251968,0.07399576902389526,0.07822410017251968,0.07822410017251968,0.07399576902389526,0.0613107830286026,0.05919661745429039,0.06342494487762451,0.0613107830286026,0.05285412445664406,0.05285412445664406,0.046511627733707435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3444444537162781,0.8333333134651184,0.7166666388511658,0.022222222760319706,0.0,0.21111111342906952,0.23888888955116272,0.25555557012557983,0.25555557012557983,0.2777777910232544,0.25555557012557983,0.28333333134651184,0.25555557012557983,0.2888889014720917,0.27222222089767456,0.3222222328186035,0.2666666805744171,0.2888889014720917,0.2888889014720917,0.3000000119209289,0.31111112236976624,0.3222222328186035,0.3000000119209289,0.32777777314186096,0.3000000119209289,0.3444444537162781,0.3222222328186035,0.3611111044883728,0.3611111044883728,0.4000000059604645,0.3722222149372101,0.4277777671813965,0.4277777671813965,0.44999998807907104,0.4722222089767456,0.49444442987442017,0.5166666507720947,0.5611110925674438,0.5611110925674438,0.5833333134651184,0.5444444417953491,0.550000011920929,0.4833333194255829,0.4722222089767456,0.4166666567325592,0.4000000059604645,0.3777777850627899,0.3555555641651153,0.3222222328186035,0.3333333432674408,0.3166666626930237,0.3166666626930237,0.2944444417953491,0.3055555522441864,0.2944444417953491,0.31111112236976624,0.2777777910232544,0.3222222328186035,0.3055555522441864,0.3055555522441864,0.2944444417953491,0.31111112236976624,0.3000000119209289,0.3055555522441864,0.27222222089767456,0.2888889014720917,0.2888889014720917,0.3000000119209289,0.27222222089767456,0.3000000119209289,0.27222222089767456,0.28333333134651184,0.24444444477558133,0.2666666805744171,0.25555557012557983,0.2666666805744171,0.25,0.28333333134651184,0.24444444477558133,0.2611111104488373,0.23888888955116272,0.25555557012557983,0.22777777910232544,0.2611111104488373,0.25,0.27222222089767456,0.2611111104488373,0.2888889014720917,0.3055555522441864,0.32777777314186096,0.3000000119209289,0.3444444537162781,0.3166666626930237,0.3166666626930237,0.2777777910232544,0.3000000119209289,0.28333333134651184,0.32777777314186096,0.32777777314186096,0.27222222089767456,0.2222222238779068,0.25555557012557983,0.23888888955116272,0.2611111104488373,0.2222222238779068,0.2222222238779068,0.21666666865348813,0.25,0.24444444477558133,0.2611111104488373,0.2666666805744171,0.3499999940395355,0.4166666567325592,0.4555555582046509,0.4555555582046509,0.4833333194255829,0.3555555641651153,0.5777778029441833,1.0,0.8055555820465088,0.06666667014360428,0.01666666753590107,0.15555556118488312,0.25555557012557983,0.25555557012557983,0.2666666805744171,0.2611111104488373,0.2666666805744171,0.2611111104488373,0.3000000119209289,0.28333333134651184,0.3222222328186035,0.2777777910232544,0.2777777910232544,0.2611111104488373,0.3000000119209289,0.2944444417953491,0.2944444417953491,0.3055555522441864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
